compound score,media source,tweet date,tweet negative score,tweet neutral score,tweet positive score,tweet source,tweet text
-0.6705,@NYTimes,Tue Apr 10 13:21:49 +0000 2018,0.209,0.791,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","At least 5 people were killed when a single-engine plane crashed onto a golf course in Scottsdale, Arizona on Monda… https://t.co/YghkhyTBxu"
0.0,@NYTimes,Tue Apr 10 13:00:16 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Morning Briefing: Here's what you need to know to start your day https://t.co/Ap1ttJrPe6 https://t.co/FFFryxmbxc
0.5267,@NYTimes,Tue Apr 10 13:00:15 +0000 2018,0.045,0.821,0.134,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","“If someone got too handsy, we could just turn around and leave. But we still had to be gracious and say, ‘Thank yo… https://t.co/Vi1EG5mL0Y"
0.6697,@NYTimes,Tue Apr 10 12:45:08 +0000 2018,0.0,0.824,0.176,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","We speak to our little dogs much more lovingly than we do to our little boys, a clinical psychologist writes. How c… https://t.co/SCheTFOl3K"
0.1027,@NYTimes,Tue Apr 10 12:31:00 +0000 2018,0.0,0.928,0.072,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Volkswagen is considering replacing its chief executive, who took over after the company admitted in 2015 to cheati… https://t.co/yXPd1npFgT"
0.0772,@NYTimes,Tue Apr 10 12:30:10 +0000 2018,0.0,0.929,0.071,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Want a pet python? Consider that many reptiles and amphibians — perhaps most, depending on the species — were illeg… https://t.co/VspTJVObmm"
0.0,@NYTimes,Tue Apr 10 12:15:02 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Here are five things to watch as Mark Zuckerberg makes his much-anticipated appearance before members of Congress t… https://t.co/BhetrPzttu
0.4939,@NYTimes,Tue Apr 10 12:00:14 +0000 2018,0.0,0.792,0.208,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Your daily @DealBook briefing: 

• In his prepared testimony, Mark Zuckerberg apologized for not doing more to stop… https://t.co/x8lDqTblR5"
-0.7184,@NYTimes,Tue Apr 10 11:44:55 +0000 2018,0.25,0.75,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Through memes and apparel, white supremacists have found new ways to drum up racist sentiment, harking back to colo… https://t.co/d6lj7VYhyY"
-0.0772,@NYTimes,Tue Apr 10 11:33:46 +0000 2018,0.145,0.725,0.13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Her uncle has become active in alt-right causes, posting offensive material about minorities, immigrants and women… https://t.co/tI2m0bx0pR"
0.6597,@NYTimes,Tue Apr 10 11:15:06 +0000 2018,0.0,0.748,0.252,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Stephen Colbert and other late-night hosts focused on a news story that united two topics: the Russia investigation… https://t.co/43P4KWejzI
0.0,@NYTimes,Tue Apr 10 11:00:16 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The F.B.I. raided the home of President Trump’s personal lawyer, Michael D. Cohen. What are investigators looking f… https://t.co/6eBGpWhk4t"
0.7184,@NYTimes,Tue Apr 10 11:00:15 +0000 2018,0.0,0.739,0.261,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Supporters of the streetcar, an ambitious project known as the Brooklyn Queens Connector that would run from Astori… https://t.co/mZlz2ANbu6"
0.3182,@NYTimes,Tue Apr 10 11:00:06 +0000 2018,0.0,0.887,0.113,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",President Trump said Syria’s patrons in Russia and Iran may also be responsible for enabling last weekend’s chemica… https://t.co/aOnIrpkV99
0.4215,@NYTimes,Tue Apr 10 10:30:11 +0000 2018,0.0,0.859,0.141,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",President Trump called the F.B.I. raid a “disgraceful situation” and an “attack on our country in a true sense” https://t.co/Iql98fyfw7
0.0,@NYTimes,Tue Apr 10 10:21:05 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Read the transcript of President Trump's remarks about the F.B.I. raid on his lawyer's office, Syria and more https://t.co/FfypkAWfkz"
0.0,@NYTimes,Tue Apr 10 10:00:10 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Morning Briefing: Here's what you need to know to start your day https://t.co/BUTfuzACSR https://t.co/oZMsRt4RdI
0.0,@NYTimes,Tue Apr 10 09:43:17 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Broccoli salads are a dime a dozen, but this one is a game-changing celebration of flavors, colors and textures https://t.co/pHT90h9yT9"
-0.1531,@NYTimes,Tue Apr 10 09:24:51 +0000 2018,0.195,0.682,0.123,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A smart city comes with risks: “Once you’ve given a developer license to deploy total surveillance, with no public… https://t.co/mAtIKLcL2x"
