Description,Index,CT,Andover,Ansonia PD,Ashford CSP,Avon PD,Barkhamsted CSP,Beacon Falls CSP,Berlin PD,Bethany CSP,Bethel PD,Bethlehem CSP,Bloomfield PD,Bolton CSP,Bozrah CSP,Branford PD,Bridgeport PD,Bridgewater CSP,Bristol PD,Brookfield PD,Brooklyn CSP,Burlington CSP,Canaan CSP,Canterbury CSP,Canton PD,Chaplin CSP,Cheshire PD,Chester CSP,Clinton PD,Colchester CSP,Colebrook CSP,Columbia CSP,Cornwall CSP,Coventry PD,Cromwell PD,Danbury PD,Darien PD,Deep River CSP,Derby PD,Durham CSP,Eastford CSP,East Granby CSP,East Haddam CSP,East Hampton PD,East Hartford PD,East Haven PD,East Lyme CSP,Easton PD,East Windsor PD,Ellington CSP,Enfield PD,Essex CSP,Fairfield PD,Farmington PD,Franklin CSP,Glastonbury PD,Goshen CSP,Granby PD,Greenwich PD,Griswold CSP,Groton City PD,Guilford PD,Haddam CSP,Hamden PD,Hampton CSP,Hartford PD,Hartland CSP,Harwinton CSP,Hebron CSP,Kent CSP,Killingly CSP,Killingworth CSP,Lebanon CSP,Ledyard CSP,Lisbon CSP,Litchfield CSP,Lyme CSP,Madison PD,Manchester PD,Mansfield CSP,Marlborough CSP,Meriden PD,Middlebury PD,Middlefield CSP,Middletown PD,Milford PD,Monroe PD,Montville CSP,Morris CSP,Naugatuck PD,New Britain PD,New Canaan PD,New Fairfield CSP,New Hartford CSP,New Haven PD,Newington PD,New London PD,New Milford PD,Newtown PD,Norfolk CSP,North Branford PD,North Canaan CSP,North Haven PD,North Stonington CSP,Norwalk PD,Norwich PD,Old Lyme CSP,Old Saybrook PD,Orange PD,Oxford CSP,Plainfield PD,Plainville PD,Plymouth PD,Pomfret CSP,Portland PD,Preston CSP,Prospect CSP,Putnam PD,Putnam CSP,Redding PD,Ridgefield PD,Rocky Hill PD,Roxbury CSP,Salem CSP,Salisbury CSP,Scotland CSP,Seymour PD,Sharon CSP,Shelton PD,Sherman CSP,Simsbury PD,Somers CSP,Southbury CSP,Southington PD,South Windsor PD,Sprague CSP,Stafford CSP,Stamford PD,Sterling CSP,Stonington PD,Stratford PD,Suffield PD,Thomaston PD,Thompson CSP,Tolland CSP,Torrington PD,Trumbull PD,Union CSP,Vernon PD,Voluntown CSP,Wallingford PD,Warren CSP,Washington CSP,Waterbury PD,Waterford PD,Watertown PD,Westbrook CSP,West Hartford PD,West Haven PD,Weston PD,Westport PD,Wethersfield PD,Willington CSP,Wilton PD,Winchester PD,Willimantic PD,Windham CSP,Windsor PD,Windsor Locks PD,Wolcott PD,Woodbridge PD,Woodbury CSP,Woodstock CSP,Yale Univ. PD,UCONN-Storrs PD,Foxwoods Casino CSP,Mohegan Sun Casino CSP,MTA PD,CCSU PD,ECSU PD,UCONN Health Ctr. PD,WCSU PD,SCSU PD,Capitol Police PD,Groton Town PD,Groton Long Pt. PD,CTSPOther,Fairfield,Hartford,Litchfield,Middlesex,New Haven,New London,Tolland,Windham,New York,Urban,NonUrban,CSP Total,NIBRS,Summary
StlProp 50-54,396,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,6,1,0,0,0,3,10,1,10,3
StlProp 55-59,397,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0,3,0
StlProp 60-64,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
StlProp 65+,399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
StlProp Asian,400,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,0,1,2
StlProp Black,401,166,0,1,0,0,0,0,1,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,14,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,28,0,0,1,0,0,0,0,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,29,0,0,0,0,0,2,1,0,0,0,0,0,7,1,0,0,2,0,0,0,6,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,46,57,1,9,46,6,1,0,0,62,104,10,117,49
StlProp Indian,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StlProp White,403,285,0,0,0,0,0,1,4,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,13,1,3,0,5,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,18,0,1,0,0,2,0,0,0,0,1,0,0,8,2,0,1,0,0,0,0,0,0,0,3,28,0,0,0,19,11,4,2,0,0,0,0,0,0,6,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,0,0,2,0,0,41,0,0,0,1,0,1,0,1,0,2,0,0,12,0,0,0,10,0,0,2,19,1,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,59,127,6,12,47,22,9,3,0,57,228,29,185,100
StlProp Unknown Race,404,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,3,0,0,0,0,0,7,4,7,0
StlProp F,405,80,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,10,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,14,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,31,0,5,18,5,1,0,0,20,60,6,54,26
StlProp M,406,381,0,1,0,0,0,1,1,0,0,0,1,0,0,1,15,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,27,2,3,0,6,1,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,29,0,1,0,0,2,0,0,0,0,1,0,0,9,2,0,1,0,0,0,2,0,0,0,2,30,0,0,0,37,8,4,3,0,0,0,0,0,0,6,11,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,5,2,0,0,2,0,0,56,0,0,0,1,0,2,1,1,0,1,0,0,17,1,0,0,12,0,0,2,21,1,0,1,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,15,86,156,7,18,79,23,9,3,0,100,281,37,256,125
Vandal <10,407,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,0,0,5,4,0,3,6
Vandal 10-12,408,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,5,0,0,0,7,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,2,0,1,0,0,0,0,18,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,18,3,12,32,8,2,0,0,29,55,6,45,39
Vandal 13-14,409,171,0,1,0,0,0,0,0,1,3,0,5,0,0,0,6,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,2,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2,5,2,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,7,0,0,2,4,0,1,2,4,9,0,1,0,6,0,2,2,0,0,1,0,0,0,2,6,0,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,6,0,0,6,0,1,0,0,3,0,0,1,0,0,0,0,16,3,1,2,8,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,30,37,11,20,51,18,1,3,0,39,132,21,105,66
Vandal 65+,428,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,1,1,0,0,2,9,2,7,4
Vandal 15,410,144,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,4,0,5,0,9,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,6,1,0,1,0,0,0,1,1,4,1,0,0,9,3,1,0,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,1,1,1,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,10,1,1,0,1,3,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,18,34,5,13,65,7,1,1,0,36,108,15,88,56
Vandal 16,411,135,0,0,0,0,1,0,1,1,1,0,1,0,0,1,3,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,2,3,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,7,1,0,5,1,0,1,0,0,2,0,3,10,0,0,2,10,0,0,1,1,0,1,0,0,2,0,3,0,5,0,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,1,0,0,2,0,1,0,1,2,1,0,0,0,0,0,0,8,5,1,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,16,30,9,11,42,15,4,8,0,23,112,24,85,50
Vandal 17,412,163,0,0,0,1,0,0,2,0,1,0,1,0,0,1,9,0,1,3,0,1,0,0,0,0,0,0,9,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,5,0,0,0,1,0,0,3,0,0,0,0,3,0,2,0,0,4,0,0,0,0,0,0,3,4,0,0,6,0,0,2,1,1,0,0,1,5,1,0,4,8,0,1,2,5,0,0,0,0,0,1,1,0,4,0,0,0,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,2,0,0,2,1,0,2,0,0,0,0,0,2,1,0,0,0,1,0,1,8,0,1,0,4,8,0,0,1,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,29,35,15,20,45,10,2,7,0,29,134,18,111,52
Vandal 18,413,169,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,2,0,0,0,0,0,0,0,2,0,6,2,0,0,0,2,0,0,0,0,14,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,1,0,5,2,0,0,1,1,0,1,0,1,1,0,1,6,1,0,0,8,1,2,1,4,0,0,0,0,0,4,8,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,0,0,1,1,1,0,1,4,0,2,0,0,0,0,0,3,3,0,0,0,2,0,0,19,1,0,0,1,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,1,0,3,27,25,7,15,67,17,4,7,0,38,131,15,113,56
Vandal 19,414,167,0,3,0,0,0,0,3,0,0,0,1,0,0,3,7,0,5,0,3,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,2,0,3,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,8,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,2,2,0,0,0,1,18,0,1,0,9,1,3,2,6,0,1,0,1,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,2,2,0,0,6,1,1,2,0,6,2,0,1,0,0,0,0,8,0,1,0,2,1,0,0,2,0,0,1,4,0,1,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,27,57,15,6,34,9,9,10,0,34,133,24,110,57
Vandal 20,415,130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,1,0,1,1,0,0,3,0,0,0,0,1,3,2,1,1,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,4,0,0,1,0,0,2,0,2,15,0,0,0,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,10,3,1,0,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,2,0,1,20,43,3,6,32,17,5,4,0,40,90,17,72,58
Vandal 21,416,115,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,2,0,0,3,1,0,0,0,0,7,0,0,0,20,2,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,2,3,0,0,0,0,1,0,0,0,0,1,0,0,16,0,1,0,2,4,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,12,24,4,7,50,10,5,3,0,44,71,9,72,43
Vandal 22,417,106,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,5,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,2,7,0,0,0,13,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,1,4,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,1,2,4,0,1,1,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,25,2,4,37,8,6,7,0,42,64,13,62,44
Vandal 23,418,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,2,0,0,0,2,7,0,0,0,11,1,2,0,1,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,5,3,0,0,0,0,0,0,0,0,0,1,0,0,13,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,1,3,40,8,0,4,0,40,62,5,59,43
Vandal 24,419,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,9,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,7,0,1,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,8,26,3,4,22,4,4,4,0,24,51,14,37,38
Vandal 25-29,420,326,0,0,0,1,0,0,0,0,1,0,2,0,0,1,31,0,9,1,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,1,3,0,1,0,0,0,2,1,0,0,0,0,4,0,0,0,0,1,0,23,0,0,0,0,3,0,2,4,0,1,0,0,6,0,0,8,0,0,2,3,0,0,0,1,19,0,0,1,41,2,6,2,3,1,0,0,2,0,7,4,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,1,10,1,5,7,1,0,0,0,2,1,0,1,0,2,0,0,42,1,1,0,1,8,0,0,3,1,1,0,3,1,3,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,70,79,9,8,116,30,4,10,0,147,179,35,168,158
Vandal 30-34,421,209,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,14,0,0,0,1,3,0,0,2,0,0,0,0,1,0,0,9,0,0,1,2,0,1,0,1,24,0,0,0,21,0,1,2,0,0,0,0,0,0,9,6,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,2,0,1,10,0,3,2,0,0,0,0,1,0,0,0,0,2,0,0,19,3,0,0,1,4,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,39,66,4,5,67,20,3,5,0,80,129,15,100,109
Vandal 35-39,422,144,0,1,0,0,0,0,2,0,0,0,0,0,0,0,13,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,5,0,0,2,2,0,0,0,0,12,0,0,0,21,2,1,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,31,30,4,7,58,7,1,6,0,63,81,11,71,73
Vandal 40-44,423,130,0,0,0,0,0,0,2,0,0,1,0,0,0,1,7,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,1,0,3,0,0,0,0,1,1,0,1,0,0,0,0,2,1,0,3,0,1,1,3,0,1,0,1,12,0,1,0,15,1,3,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,11,1,0,0,3,1,0,0,1,0,1,2,2,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,3,21,36,3,8,41,12,2,7,0,39,91,19,73,57
Vandal 45-49,424,113,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,16,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,0,5,0,0,0,12,2,2,0,0,0,0,0,2,0,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,1,0,0,0,4,0,0,11,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,28,28,2,4,36,9,3,3,0,56,57,13,56,57
